dealer,review_text,source,clean_review,word_count,tb_polarity,vader_compound,sentiment
Hubler Toyota,She helped me learn the controls and answered my questions.,DealerRater,she helped me learn the controls and answered my questions.,10,0.0,0.0,Neutral
Hubler Toyota,"Good records are kept so you know what my car needs, and you always take care of any concerns I have",DealerRater,"good records are kept so you know what my car needs, and you always take care of any concerns i have",21,0.7,0.7269,Positive
Hubler Toyota,every time I bring my car to be serviced.,DealerRater,every time i bring my car to be serviced.,9,0.0,0.0,Neutral
Hubler Toyota,Everyone at Hubler did everything they could to assist my son in finding a new vehicle. And that included transferring a vehicle from another Hubler. Best dealership!,DealerRater,everyone at hubler did everything they could to assist my son in finding a new vehicle. and that included transferring a vehicle from another hubler. best dealership!,27,0.5681818181818181,0.6696,Positive
Hubler Toyota,During my visit the only employee that even spoke to me. Was service advisor. I was there for an hour walked around the new car and used car lots During this time not one salesperson spoke to me several salesperson were standing around talking.  I was in and out of the new car area one thing is for sure they will not have to worry about me returning to this dealership i guess that I was the wrong shade for anyone to speak to a potential customer.  I have owned  15 toyota vehicles over the years and never had this from a toyota dealership. I have lived in several states and  never experienced this as i was told by a neighbor welcome to greenwood.,DealerRater,during my visit the only employee that even spoke to me. was service advisor. i was there for an hour walked around the new car and used car lots during this time not one salesperson spoke to me several salesperson were standing around talking. i was in and out of the new car area one thing is for sure they will not have to worry about me returning to this dealership i guess that i was the wrong shade for anyone to speak to a potential customer. i have owned 15 toyota vehicles over the years and never had this from a toyota dealership. i have lived in several states and never experienced this as i was told by a neighbor welcome to greenwood.,124,0.06727272727272728,0.5583,Positive
Tom Wood Toyota,Explain what needed to be done that I could understand  Free car wash!!!,DealerRater,explain what needed to be done that i could understand free car wash!!!,13,0.78125,0.6341,Positive
Tom Wood Toyota,our car for an oil change.  The team was excellent.,DealerRater,our car for an oil change. the team was excellent.,10,1.0,0.5719,Positive
Tom Wood Toyota,"across. I ordered several parts online with a low shipping rate. Then they emailed saying, ‘Sorry , we can't ship body parts , high damage rate on them . Thanks ED.’ Fine — I agreed to pick them up instead. They canceled the order, and I placed it again. This time the shipping charge was much higher because I added a heavy hitch, but since I was picking everything up, that shouldn’t matter. Instead, they insisted they don’t ship but still wanted to keep the shipping fee unless I canceled. Classic bait-and-switch.",DealerRater,"across. i ordered several parts online with a low shipping rate. then they emailed saying, ‘sorry , we can't ship body parts , high damage rate on them . thanks ed.’ fine — i agreed to pick them up instead. they canceled the order, and i placed it again. this time the shipping charge was much higher because i added a heavy hitch, but since i was picking everything up, that shouldn’t matter. instead, they insisted they don’t ship but still wanted to keep the shipping fee unless i canceled. classic bait-and-switch.",92,0.05481481481481482,0.1027,Positive
Tom Wood Toyota,Ron was easy to work with and the purchase went smoothly. Would recommend.,DealerRater,ron was easy to work with and the purchase went smoothly. would recommend.,13,0.4166666666666667,0.6597,Positive
Tom Wood Toyota,"Toyota. He was friendly, efficient, and throughly explained everything,",DealerRater,"toyota. he was friendly, efficient, and throughly explained everything,",9,0.375,0.7184,Positive
Tom Wood Toyota,"guy . He helped me set up everything I needed in my car , he call me to check on me . I’m loving the Toyota crown so far !",DealerRater,"guy . he helped me set up everything i needed in my car , he call me to check on me . i’m loving the toyota crown so far !",30,0.3625,0.636,Positive
Tom Wood Toyota,is friendly and approachable.,DealerRater,is friendly and approachable.,4,0.375,0.4939,Positive
Tom Wood Toyota,"Ron, my salesman was easy going and a pleasure to work with. I will go back to them with any future purchases,",DealerRater,"ron, my salesman was easy going and a pleasure to work with. i will go back to them with any future purchases,",22,0.14444444444444446,0.765,Positive
Tom Wood Toyota,yesterday. Thank you Ron and the entire team.,DealerRater,yesterday. thank you ron and the entire team.,8,0.0,0.3612,Positive
Tom Wood Toyota,"want to come back. Excellent service, very attentive staff always makes you want to come back. In general, we simply do our service there because of their quality.",DealerRater,"want to come back. excellent service, very attentive staff always makes you want to come back. in general, we simply do our service there because of their quality.",28,0.26166666666666666,0.6486,Positive
Tom Wood Toyota,department and the sales department. Did not get the impression that they are out to play games or take advantage of their customers.,DealerRater,department and the sales department. did not get the impression that they are out to play games or take advantage of their customers.,23,0.0,0.4086,Positive
